summoner_id,Unnamed: 0,summoner name,summoner_id,summonerid
73053284,,IIIlIIIlIIlIIllI,73053284.0,
24191057,,BRING BAK SOLOQ,24191057.0,
23228048,,OliveU,23228048.0,
19979141,,Twocutz,19979141.0,
69909269,,Sky Rizzo,69909269.0,
21835255,,GettinNerfed,21835255.0,
42685087,,FreeDemoye2K16,42685087.0,
391412,,Riot Wittrock,391412.0,
34520148,,Snaffs,34520148.0,
28269662,,S hitter,28269662.0,
49124941,,Innovated,49124941.0,
48559069,,TankofGod,48559069.0,
76693312,,xxxVOLIBEARxx,76693312.0,
77169173,,Hamonef,77169173.0,
24244927,,Nuk3,24244927.0,
50684009,,Kindredd,50684009.0,
37249598,,Cuzz1st,37249598.0,
28982480,,Yu Yan Jia,28982480.0,
42739283,,Raptorspls,42739283.0,
29602532,,CoreTienZ,29602532.0,
34630033,,Keondre,34630033.0,
40690649,,Yasuua,40690649.0,
31309798,,Léon,31309798.0,
27766136,,Rek That Tunnel,27766136.0,
21987553,,GNL Totembarbu,21987553.0,
79011738,,Ahrí,79011738.0,
55790963,,MeBodmon,55790963.0,
42763079,,Vicinus,42763079.0,
65749769,,GOOD GUY GARRY,65749769.0,
19725378,,concert clown,19725378.0,
31577131,,MGMT,31577131.0,
26215227,,Hopko,26215227.0,
29184047,, Imaqtpie 1,29184047.0,
29317015,,cheisu,29317015.0,
71376,,Easley,71376.0,
50462380,,Invictus Blade,50462380.0,
39283580,,Tomosky,39283580.0,
32573110,,Janna Sucks,32573110.0,
21471267,,Keun,21471267.0,
41955821,,Infiltrator,41955821.0,
23994633,,I Am Leegend,23994633.0,
19955615,,hunt,19955615.0,
21343549,,King Lardout,21343549.0,
43092479,,Sorority Noise,43092479.0,
70451679,,BE KIND TO MEOrz,70451679.0,
20365518,,Duchess of York,20365518.0,
41322842,,Casey Fratta,41322842.0,
40418872,,NorthQuab,40418872.0,
40655603,,Some Fruit,40655603.0,
25237119,,trashcanned,25237119.0,
26824343,,Jimny,26824343.0,
26194811,,Justers,26194811.0,
47152205,,Macintash,47152205.0,
53499136,,G 4 R 0 U ,53499136.0,
82469080,,Chipilu,82469080.0,
45379983,,SinThirst,45379983.0,
64721432,,Sympothic,64721432.0,
40199624,,Ðan the Man,40199624.0,
37492669,,The Boss Turban,37492669.0,
26803861,,Henryrocks,26803861.0,
27681919,,Bw2jkcl7q1,27681919.0,
46272396,,MasterShacoOTP,46272396.0,
22431892,,Luyoj,22431892.0,
68291004,,nydnaL,68291004.0,
71060312,,Lerthyr,71060312.0,
20999251,,orenjeee,20999251.0,
20579540,,Chiewy,20579540.0,
20190658,,612,20190658.0,
35755352,,Never Vote Yes,35755352.0,
68839137,,LiI Boat,68839137.0,
22166410,,onionGod,22166410.0,
65452461,,BearOsama,65452461.0,
32636371,,Pimp Santa,32636371.0,
25914735,,Best Ad LiftLift,25914735.0,
18978977,,jimthesexer,18978977.0,
19197909,,Harpoon The Moon,19197909.0,
20462659,,SoupsUplifting,20462659.0,
27470690,,R Namkweon,27470690.0,
71220225,,2016 09 04,71220225.0,
35658738,,Normal Stranger,35658738.0,
50185035,,NinjaCl0ne,50185035.0,
28906537,,roadtip123,28906537.0,
22158625,,f p,22158625.0,
192535,,Ophileina,192535.0,
19576535,,shmoah,19576535.0,
45344944,,NA BILLY,45344944.0,
20755323,,Ghost Party,20755323.0,
25856247,,Alex Iron,25856247.0,
53774400,,Melanie Halsey,53774400.0,
35095368,,itrolledyouranus,35095368.0,
34107376,,Ravatu,34107376.0,
37853805,,T33moSoloMid,37853805.0,
45231743,,Anyah,45231743.0,
52550715,,Rangers Gaming,52550715.0,
35788983,,Host Off a Ghost,35788983.0,
30489035,,QzL Critsil,30489035.0,
28279680,,Rene Storm,28279680.0,
32908147,,SUPREME ELO LORD,32908147.0,
26320782,,xExplosive,26320782.0,
30116863,,r3p28,30116863.0,
65880219,,VFG Rose0nly,65880219.0,
24755686,,MURKUL8TER,24755686.0,
51650571,,RightHereWa1ting,51650571.0,
46261704,,TearingHeavenly,46261704.0,
23854320,,VooLuMe,23854320.0,
34727511,,HOWBIGISYOURS,34727511.0,
26165098,,chrome bandit,26165098.0,
72469451,,bobobooo,72469451.0,
33470197,,Bladeheal,33470197.0,
34107386,,RitoHatesBLKppl,34107386.0,
35952139,,MBackStabberM,35952139.0,
32894569,,franks wet labia,32894569.0,
50164873,,raptorx,50164873.0,
29481597,,Aaron Blackson,29481597.0,
183152,,A Fking God,183152.0,
20293668,,XI Kampy lX,20293668.0,
54271056,,Pooshnie,54271056.0,
36758466,,Helpful,36758466.0,
49253083,,Naxius,49253083.0,
25425521,,joepod1,25425521.0,
41257521,,TheTurntOne,41257521.0,
20353303,,UCSD wildhorse,20353303.0,
25009292,,BewareOfSnuggies,25009292.0,
567681,,Liquid LiQuiD112,567681.0,
20971043,,GoldFlower,20971043.0,
60003851,,DadaaR,60003851.0,
30637175,,pig2bacon,30637175.0,
20491273,,iO Alias,20491273.0,
20177590,,ahein,20177590.0,
25844865,,Xytherior,25844865.0,
55659676,,Tysnowboards,55659676.0,
49348187,,Shinrai CN,49348187.0,
59492026,,Use my JJ,59492026.0,
48375843,,Word Ge,48375843.0,
22033392,,TheLittlestLulu,22033392.0,
28954271,,TR011QuANk4,28954271.0,
464031,,BaekyeoI,464031.0,
54442709,,2weeled3ricicle,54442709.0,
23159032,,Senior Tacos,23159032.0,
25134111,,Snaily,25134111.0,
46216811,,Chuffy,46216811.0,
19208458,,nukeforlots,19208458.0,
24117057,,Mattsta,24117057.0,
37345871,,Trendy,37345871.0,
37359554,,Kim Soo Hyun,37359554.0,
27761066,,Voxeum,27761066.0,
53833702,,Barack Obambha,53833702.0,
32772672,,iIIogic,32772672.0,
51719911,,LucidK,51719911.0,
21700393,,S239,21700393.0,
25509223,,Solo Preference,25509223.0,
35600091,,ANIV1A,35600091.0,
38689832,,OmniParadise,38689832.0,
21482424,,Wildstarr,21482424.0,
41667679,,Sora and Shiro,41667679.0,
39990718,,Neo Restoration,39990718.0,
39862253,,Renrekton,39862253.0,
25906105,,badben1000,25906105.0,
22710727,,it me ox,22710727.0,
53134487,,Dibs On Ahri,53134487.0,
25725801,,Ryry,25725801.0,
29479589,,sandstar,29479589.0,
21294616,,Anhtastic,21294616.0,
25149310,,huffalumps,25149310.0,
31847373,,AnnihilatorPrime,31847373.0,
22844673,,EmbersBite,22844673.0,
31754831,,oCalebo,31754831.0,
26825213,,Monkey Master,26825213.0,
25388072,,HAXL,25388072.0,
30983470,,i XiYe,30983470.0,
40819542,,Salve,40819542.0,
39025867,,Crymeariiver,39025867.0,
24425964,,MrWeeeeed,24425964.0,
20747132,,Kind Spirit,20747132.0,
65989135,,Holy Teemo NA,65989135.0,
37161952,,skyripper63,37161952.0,
24680828,,Purificati0n,24680828.0,
31804033,,Boba only,31804033.0,
36804538,,APotatoWithAGun,36804538.0,
27902536,,I3ouquet,27902536.0,
81449283,,UCSD Felix,81449283.0,
36040321,,Broadcast,36040321.0,
34606323,,PrinceAero,34606323.0,
50841961,,xAimless 53,50841961.0,
31203101,,Aopa,31203101.0,
24023494,,Ad Bot,24023494.0,
19503072,,DeathsApprentice,19503072.0,
25789241,,I Snorlax I,25789241.0,
39561468,,A Strategist,39561468.0,
49979259,,Áhrì,49979259.0,
40410526,,Lego King,40410526.0,
57750952,,CantChooseAName,57750952.0,
20373432,,XtotX,20373432.0,
75299191,,Smurff,75299191.0,
19248098,,IronTissue,19248098.0,
19986420,,LeagueofHunnies,19986420.0,
45567843,,Háte,45567843.0,
46669098,,Śword,46669098.0,
45463832,,Kàrma,45463832.0,
35253001,,wocanidaye,35253001.0,
47643138,,TL Dope,47643138.0,
70550063,,TJhea,70550063.0,
35652761,,coga,35652761.0,
36754089,,Yakuza Penta,36754089.0,
33090675,,Yumikou,33090675.0,
19762123,,RoboLamb,19762123.0,
77191710,,BartonkI,77191710.0,
21400277,,Green Father,21400277.0,
48226336,,RosieTheRivener,48226336.0,
35790667,,Lechump,35790667.0,
34884327,,TrueRapier,34884327.0,
40351783,,Elpopo,40351783.0,
27698592,,OMG IT WAS CLONE,27698592.0,
22862080,,1 Dare u,22862080.0,
63291,,Sunset,63291.0,
45889340,,MMBmapotofu,45889340.0,
38897936,,Cratty Shack,38897936.0,
20027699,,Owlkahest,20027699.0,
41713867,,Vicktorious,41713867.0,
38822154,,Lucian top GG,38822154.0,
52393632,,Fargo,52393632.0,
21826162,,ggwpxD,21826162.0,
35533981,,Bot Only,35533981.0,
40370776,,Arabed,40370776.0,
53768629,,Etupir,53768629.0,
33450234,,DADDY S3NPAI,33450234.0,
64750065,,Froillo,64750065.0,
76443284,,RipBlueCard,76443284.0,
22237362,,Oziach,22237362.0,
80000270,,IGottaBigSmurf,80000270.0,
20551751,,JerryChuTW,20551751.0,
22612047,,lucker doggggggg,22612047.0,
60393466,,Vanilla Chan,60393466.0,
54891684,,zGuardian,54891684.0,
56826790,,Ty4LossRito,56826790.0,
34412744,,AngelKilk,34412744.0,
53115533,,Hexadcimal,53115533.0,
70283647,,YYXJYW,70283647.0,
28665440,,Bottles of Jhin,28665440.0,
37936700,,Kheltari,37936700.0,
22196986,,Rat,22196986.0,
24691055,,Holo,24691055.0,
346698,,Dmitriy A,346698.0,
23311318,,LSDP,23311318.0,
29109266,,Lv 30,29109266.0,
37528426,,AlwayS VIP,37528426.0,
34590050,,Muys,34590050.0,
30557242,,WE Mafia,30557242.0,
45496621,,marshes,45496621.0,
69311502,,sunshinecheng,69311502.0,
315561,,LilTuffGuy,315561.0,
22829405,,Sumilidon,22829405.0,
42032150,,Symbo,42032150.0,
56839059,,Ëkko,56839059.0,
403822,,Ysuri,403822.0,
43920722,,LvI 1 Bidoof,43920722.0,
39089931,,iSoaringeagle,39089931.0,
28469834,,Topless,28469834.0,
22883826,,Comille,22883826.0,
26721175,,Cronofuge,26721175.0,
47641876,,Argylhungry,47641876.0,
26428217,,Trashcan The Kid,26428217.0,
34600722,,Jåck,34600722.0,
21574962,,GreatestEver86,21574962.0,
24021027,,RobZoch,24021027.0,
58140394,,  c y1,58140394.0,
40321555,,YoonA sama,40321555.0,
41010774,,IM IgNar,41010774.0,
29613209,,i goZed or Yasuo,29613209.0,
26253621,,Ulloa,26253621.0,
64996933,,Abcixi,64996933.0,
39240093,,vanillaTD,39240093.0,
39004323,,GP CRIT HARAMBE,39004323.0,
55893256,,Acewrap,55893256.0,
20486189,,JesuisScott,20486189.0,
46245076,,MayLight,46245076.0,
20612553,,psycho Therapy,20612553.0,
21245350,,GodDanItDamniel,21245350.0,
39249231,,Kryg,39249231.0,
60946315,,RNG Mlxgod,60946315.0,
48488186,,Tangerinez,48488186.0,
40629656,,DJNDREE5,40629656.0,
46434486,,kingleauge,46434486.0,
27685031,,Mrocker,27685031.0,
420386,,Felix Argyle,420386.0,
51648643,,HunterJam,51648643.0,
46429577,,pspmason,46429577.0,
21642038,,Eklispe,21642038.0,
57302135,,EmperorOfBronze,57302135.0,
61234,,Samycopter,61234.0,
22465516,,ScYx17,22465516.0,
22429283,,Sungmin Kim,22429283.0,
372128,,Bearzy,372128.0,
23187478,,Violent Magician,23187478.0,
32624531,,Dali Van Picaso,32624531.0,
30100949,,Taeyeon Ahri,30100949.0,
31159613,,GitHub,31159613.0,
22289032,,SIMBASIMBA,22289032.0,
19190442,,isss,19190442.0,
19594854,,Frozen Sovereign,19594854.0,
39084666,,Vanilla Sosa ,39084666.0,
24263815,,MK4 Supra 550hp,24263815.0,
19269725,,BulletSafety,19269725.0,
22690525,,lilBthebasedG,22690525.0,
20321396,,youtube Raskia,20321396.0,
21887122,,Williams,21887122.0,
35202261,,Hibyeman,35202261.0,
45191640,,Dat Boiiiiiiiii,45191640.0,
19011022,,Hècarim,19011022.0,
20594385,,qpreach,20594385.0,
21645177,,VK Deemo,21645177.0,
35650062,,Inori l Yuzuriha,35650062.0,
43773430,,łvern,43773430.0,
56849024,,KFC 3 Piece,56849024.0,
26309737,,NeedMorePrestige,26309737.0,
41796603,,TSC Alternity,41796603.0,
53880682,,TSC Wings,53880682.0,
19944509,,FloOrgasm,19944509.0,
20093236,,HornyGundam,20093236.0,
20886395,,Making Sense,20886395.0,
23054863,,KatKatKatKatKat,23054863.0,
20113197,,Dreks,20113197.0,
22190379,,Tooru Ichii,22190379.0,
20588235,,Maqe,20588235.0,
29019247,,Cuddly Camel,29019247.0,
19326163,,Demnis,19326163.0,
26686436,,herolineage,26686436.0,
22499450,,PC Princiipal,22499450.0,
21358876,,Vanity,21358876.0,
21076455,,Frostbreath,21076455.0,
53076444,,Kilering,53076444.0,
32845916,,Flashnuk3,32845916.0,
69719188,,Andreuss,69719188.0,
45076775,,rushnguy,45076775.0,
37040752,,Zynogre,37040752.0,
48675235,,Evoque,48675235.0,
24838380,,sooyoung,24838380.0,
21351258,,So Nyuh Shi Dae,21351258.0,
26493533,,TSM SnoopDogg,26493533.0,
60136281,,yiguo,60136281.0,
73160759,,gneV,73160759.0,
482854,,Xeran,482854.0,
24069119,,Hate,24069119.0,
43344083,,Yoreon,43344083.0,
44520679,,Tehpwner188,44520679.0,
74673,,NintendudeX,74673.0,
21588081,,Zorlas,21588081.0,
32354144,,Ken Shifu,32354144.0,
34586908,,Despotic,34586908.0,
40304670,,SweetPete7,40304670.0,
40889506,,Rich Homie Kwon,40889506.0,
21463341,,dogling,21463341.0,
40350649,,Hopachai,40350649.0,
29259572,,Wargazm,29259572.0,
39978651,,Hugh jj,39978651.0,
37095791,,Sliacen,37095791.0,
368286,,Jorgied,368286.0,
26334817,,hfordy,26334817.0,
25312841,,YoungGooby,25312841.0,
29294832,,vinceix,29294832.0,
20746801,,rakyu012,20746801.0,
23525821,,Art VandeIay,23525821.0,
49293685,,Class Rep,49293685.0,
20431088,,JoSwagga,20431088.0,
47549623,,quad backpack,47549623.0,
23276168,,Captain Aruz,23276168.0,
19834841,,Yo Phinix,19834841.0,
23090948,,CalmDownxD,23090948.0,
23820759,,kaMba,23820759.0,
37186452,,The NaiI,37186452.0,
65740241,,C9 Rick,65740241.0,
45692967,,Jett Trancy,45692967.0,
56878572,,rampage2527,56878572.0,
19832569,,PVE wertion,19832569.0,
43641820,,SUPER FEIJI,43641820.0,
33982267,,MinionsRpeople2,33982267.0,
21691225,,Doublebreh,21691225.0,
28569762,,Jinsoyeon,28569762.0,
38876615,,fallenbouse,38876615.0,
32703382,,RedFear,32703382.0,
19435142,,l am Gundam,19435142.0,
23775415,,MalevolentLemons,23775415.0,
22034165,,Godzheroes,22034165.0,
44328434,,Sond,44328434.0,
51107918,,Downrun,51107918.0,
31303560,,Raquoz,31303560.0,
57311067,,Bongo The Clown,57311067.0,
44430553,,barqsman,44430553.0,
65319270,,xCrestfallen,65319270.0,
69802823,, Wood Tier Godz,69802823.0,
22786848,,The Irish Pansy,22786848.0,
39833053,,Chase Kip,39833053.0,
31996598,,Zeafa,31996598.0,
43954448,,KillerCruiser,43954448.0,
26427132,,Merhabaman,26427132.0,
39869907,,savard,39869907.0,
33770194,,Reyjakai,33770194.0,
39974268,,Auggy2627,39974268.0,
27753142,,Astars,27753142.0,
77422676,,ShacOhGodSucks,77422676.0,
30567005,,Exeis,30567005.0,
50884173,,aayura,50884173.0,
22272522,,Gegabyte,22272522.0,
47018640,,DATOMEGA,47018640.0,
23113018,,DARKexe,23113018.0,
36039599,,fadeee,36039599.0,
52824814,,xxWowUrBadxx,52824814.0,
60181263,,Liquid 1921119,60181263.0,
55860227,,Yo im Kyle,55860227.0,
68549691,,Aymmy,68549691.0,
75892935,,cavaro,75892935.0,
51448837,,mr pbh,51448837.0,
35980674,,NaughtyLeprechan,35980674.0,
35610675,,Dem Boyz,35610675.0,
41991181,,Legit Immigrant,41991181.0,
20167296,,Tsundere Chitoge,20167296.0,
19876162,,Kenton,19876162.0,
19092114,,KiwiLime,19092114.0,
34563833,,Clasiik,34563833.0,
57284237,,matthewboboxdxd,57284237.0,
42804967,,QuickDrawn,42804967.0,
22333811,,CurryShotGG,22333811.0,
19170175,,zinxao,19170175.0,
42853316,,LonelyMuffin,42853316.0,
35352319,,Tafari,35352319.0,
48040288,,Boosted Sniper,48040288.0,
48691416,,Meta Naito,48691416.0,
29139099,,Purple Piggy,29139099.0,
19285123,,support mage god,19285123.0,
22769531,,BestEzrealKorea,22769531.0,
46206509,,I urgot about it,46206509.0,
44965809,,Younge  Savage,44965809.0,
21784963,,Gentle Thrust,21784963.0,
130873,,Natarm,130873.0,
20967557,,MOMSPAGHETTl,20967557.0,
21446650,,Varsix,21446650.0,
26600312,,Cympathy,26600312.0,
73100117,,Unlucky Archives,73100117.0,
39501937,,D Rensus,39501937.0,
38595211,,Clickme,38595211.0,
50642383,,5hardul,50642383.0,
30279979,,sottomizer,30279979.0,
71259581,,Hatsunemiku233,71259581.0,
34613076,,FIax,34613076.0,
24894930,,lMasterl,24894930.0,
39164095,,BetterNerfIr3lia,39164095.0,
53428247,,Poptart Warrior,53428247.0,
47811090,,Dembow,47811090.0,
23744988,,InKog,23744988.0,
37782462,,Legless101,37782462.0,
75881516,,RootLaw,75881516.0,
20855501,,AnGrYtEDyBeAr,20855501.0,
59384264,,OverArroganto,59384264.0,
37547084,,Kënnen,37547084.0,
30790725,,splatsss,30790725.0,
24327210,,WarLordProX,24327210.0,
30985547,,QvQ ad,30985547.0,
46821654,,she says,46821654.0,
20116886,,Beskytter,20116886.0,
21706952,,Solarity,21706952.0,
53327304,,ILoveYrx,53327304.0,
30112865,,Fizzlezz,30112865.0,
48626238,,MrStingYoGirI,48626238.0,
22736958,,Hybrídízatíon,22736958.0,
57518819,,Sha Bi Da Ye,57518819.0,
23148157,,Fermented Kimchi,23148157.0,
21677504,,Spooker,21677504.0,
50133127,,Shrinkem,50133127.0,
42860180,,Legendary Riven,42860180.0,
37987438,,Sapin,37987438.0,
29770754,,fobbbyyy,29770754.0,
50181987,,bingsuu,50181987.0,
33430854,,Is That Sony,33430854.0,
37745622,,Joseph Sulenski,37745622.0,
21537473,,VegetableVelkoz,21537473.0,
21920959,,Lord Patchling,21920959.0,
20917048,,The Dream,20917048.0,
34935740,,thavage,34935740.0,
52347570,,MySadRemedy,52347570.0,
50593647,,Diostukos,50593647.0,
26168983,,Rip To My Cigar,26168983.0,
24433477,,Ocean Man Zero,24433477.0,
19963182,,STR Tyler1,19963182.0,
34055538,,Rose TyIer,34055538.0,
45804929,,Pyle of gold,45804929.0,
20900393,,The Sad Clown,20900393.0,
36761613,,Yung Beat,36761613.0,
37354731,,Ubi Caritas,37354731.0,
20129949,,Alafut,20129949.0,
58739503,,CN Marksman,58739503.0,
23710041,,Constantine III,23710041.0,
21794136,,Atreidess,21794136.0,
47805039,,lIIIlllllIIIllIl,47805039.0,
61885936,,xXEsha420Xx,61885936.0,
44989342,,Renserguden,44989342.0,
20029354,,Teh Xiae,20029354.0,
31263136,,only grab grills,31263136.0,
25851366,,Alon456,25851366.0,
23481993,,Arnav,23481993.0,
26771921,,OneshotGG,26771921.0,
45495336,,Seems to be spee,45495336.0,
30546780,,MITNG,30546780.0,
40573856,,In Bi We Trust,40573856.0,
43996265,,Hungry Sama,43996265.0,
31057511,,MechanicalReapr,31057511.0,
20211105,,xxxMEandVALORxxx,20211105.0,
26113245,,Leon4242,26113245.0,
36530978,,HappyEasterXbox,36530978.0,
21809539,,Nııro,21809539.0,
26617932,,Gotoh,26617932.0,
32897797,,I Love Dobby,32897797.0,
19855052,,Final Moments,19855052.0,
79620396,,Mob Psychoe 100,79620396.0,
26331162,,onelumportwo,26331162.0,
22825851,,ranked tears,22825851.0,
25372894,,HotJoy,25372894.0,
22526178,,Babolat,22526178.0,
35329736,,Yovine2,35329736.0,
26114733,,Chimonaa1,26114733.0,
21867657,,Londyn,21867657.0,
24833309,,The Squadfather,24833309.0,
26460764,,ImThem,26460764.0,
21734474,,KiD DaB,21734474.0,
74539154,,Reambition,74539154.0,
31652154,,Gali0,31652154.0,
20494526,,Gyrollerush,20494526.0,
22732766,,I is God,22732766.0,
19126428,,Rulesofgods,19126428.0,
57601427,,BubbleTeaKunDeSu,57601427.0,
22073036,,Breakbot,22073036.0,
53273485,,Lovelights,53273485.0,
51614834,,Skurt,51614834.0,
23937985,,Qrinkle,23937985.0,
22144650,,DarkKnight Zero,22144650.0,
66723442,,1Rusty,66723442.0,
47664062,,iHeartPancakkes,47664062.0,
40627514,,XXXXVll,40627514.0,
35689184,,kkokkokko,35689184.0,
50354156,,Blue Djinn,50354156.0,
57050058,,ZLogic,57050058.0,
24970418,,Dc2TeG,24970418.0,
72391363,,Daegyou,72391363.0,
19023594,,Viper687,19023594.0,
53099154,,Ooo cry ooO,53099154.0,
28579807,,Mad High ,28579807.0,
41766746,,Åøto,41766746.0,
21541151,,wierdgeniuses,21541151.0,
81479164,,GrandmasterDashi,81479164.0,
26153785,,CrustyCrustacean,26153785.0,
51560847,,herecometheBoone,51560847.0,
39966412,,dnt get pregz k,39966412.0,
26259155,,Lord Got me,26259155.0,
44075018,,sL SYNiST3R,44075018.0,
20182355,,Blindsniper3003,20182355.0,
43952062,,QuantaAlchemist,43952062.0,
60014039,,Francotirador,60014039.0,
20436771,,Lvl 87 Magikarp,20436771.0,
38347031,,UT0PlA,38347031.0,
60319526,,LimpWalrus,60319526.0,
61187128,,Doses008,61187128.0,
69749534,,LCS SUPERSTAR,69749534.0,
51423586,,Spiked Smoothie,51423586.0,
37317794,,Professor Wonton,37317794.0,
29029472,,PerpleXsion,29029472.0,
39023583,,Bringer of Rain1,39023583.0,
48688692,,Maikan,48688692.0,
21659672,,DESTINYREAVER,21659672.0,
23174802,,zeco19,23174802.0,
31842085,,Only Brad,31842085.0,
19638529,,MrNumberOne,19638529.0,
77770100,,wsebas,77770100.0,
30129170,,Command Parallax,30129170.0,
81189242,,threshex,81189242.0,
81440576,,l l,81440576.0,
81762284,,leaguemaster63,81762284.0,
39242353,,Setaa,39242353.0,
20804448,,FunkCaesar,20804448.0,
49325941,,SkyAnubisHS,49325941.0,
37135333,,xorinaox,37135333.0,
24652135,,TehBinkyBoy,24652135.0,
51051680,,birdled,51051680.0,
50172591,,MarleyPhone,50172591.0,
56307416,,Fantastic MrFoxx,56307416.0,
22581133,,R3kt Scrub,22581133.0,
22349292,,BestInTheGame,22349292.0,
23576612,,Relentful,23576612.0,
82149346,,Hi Im Boaro,82149346.0,
30881071,,Espacio,30881071.0,
21578882,,washmeoff,21578882.0,
61020821,,Dionysus Hunter,61020821.0,
58959635,,the kinky beaver,58959635.0,
42027513,,WastedWishes,42027513.0,
40284053,,NickerTheCornDog,40284053.0,
74160071,,CelestialDonut,74160071.0,
21147344,,younghumma,21147344.0,
44174712,,AG Stirfry,44174712.0,
43090651,,AG Envy,43090651.0,
24249124,,kid krazee,24249124.0,
36720597,,Mr GumY,36720597.0,
25354277,,MIA AnneFrank GG,25354277.0,
20984295,,NganbitionX,20984295.0,
37114603,,sexytogepi,37114603.0,
69753386,,OnlyMaplestory,69753386.0,
68841563,,71psranger,68841563.0,
48609896,,jackolantern3,48609896.0,
29692748,,Gosleepbaby,29692748.0,
65293441,,Stickyhero,65293441.0,
40722724,,Blacksnowknight,40722724.0,
20068974,,Northram,20068974.0,
20992811,,okkin19,20992811.0,
22010849,,Danamytez,22010849.0,
48361605,,MoeOfDeathRAWR,48361605.0,
30604259,,Silvanosheei,30604259.0,
60171332,,Powered By Yahoo,60171332.0,
24131061,,4lokoftw,24131061.0,
31541140,,Gratcher,31541140.0,
52071159,,Fryd,52071159.0,
20680681,,ISODAK,20680681.0,
41948326,,Flatchalous,41948326.0,
43118451,,mebby06,43118451.0,
49630512,,Cdta,49630512.0,
49220460,,TheSharpEnd,49220460.0,
28801080,,YPYN Thundero,28801080.0,
79029201,,Geras,79029201.0,
31433484,,Arjun1997,31433484.0,
75959313,,iiDersoe,75959313.0,
69359271,,TheSummonder2,69359271.0,
48685756,,Black Mushr8m,48685756.0,
44686829,,BLeeeeeee,44686829.0,
48529262,,Flumes,48529262.0,
47446348,,SoLiess,47446348.0,
69551916,,Straw12Hat,69551916.0,
58683408,,Hugotov,58683408.0,
35112837,,Rathelios,35112837.0,
35113739,,x Eradin x,35113739.0,
36446934,,Vynastian,36446934.0,
52366448,,xkirumx,52366448.0,
28882036,,suggestedd,28882036.0,
38972949,,BuZzIIIG,38972949.0,
37296870,,Song OFF,37296870.0,
48189954,,youngmoney13,48189954.0,
79339095,,SSG Taeyeon,79339095.0,
44030955,,sauron10,44030955.0,
71482756,,DirtyBird1998,71482756.0,
43214902,,Snipa069,43214902.0,
68359112,,kiamiaka,68359112.0,
47849478,,drackon223,47849478.0,
28957083,,BigYETTE95,28957083.0,
52995392,,Splattered Blood,52995392.0,
44349296,,Prophet Goddess,44349296.0,
23734341,,TechKing36,23734341.0,
68051186,,TakeNotesBr0,68051186.0,
51042149,,BEENZICO,51042149.0,
49590270,,BlueMoonS2,49590270.0,
47800807,,Eraeon,47800807.0,
22869754,,Best Luc NA,22869754.0,
31412261,,Mr Rook 270,31412261.0,
51638258,,Boss Deffstompa,51638258.0,
36269600,,Darth Donger,36269600.0,
20882656,,Chaoticmagic,20882656.0,
54580275,,xXMadPenguinXx,54580275.0,
37160469,,Bdraden18,37160469.0,
53928892,,WorstPotato,53928892.0,
34472446,,Night2k,34472446.0,
34734208,,WorkingBill,34734208.0,
50375573,,Ian De Lor,50375573.0,
53262776,,Memelord Tatsu,53262776.0,
30474812,,ImDaBuggy,30474812.0,
31681641,,Yotoh,31681641.0,
552419,,Lolubadtoo,552419.0,
26430978,,blackjesus69,26430978.0,
426158,,Secret Seth,426158.0,
43269738,,xIzzybear,43269738.0,
73950288,,tetreault,73950288.0,
34789825,,Hikari Ayoi,34789825.0,
22970330,,aWsHy,22970330.0,
48423659,,Veriian,48423659.0,
45485657,,Oleeo,45485657.0,
54352119,,tazmanianhavoc,54352119.0,
37175232,,RouletteDares,37175232.0,
50618953,,DankA5sDr0,50618953.0,
50852508,,Cyberrenz,50852508.0,
22971701,,Jefster,22971701.0,
19129873,,Kettenkrad,19129873.0,
73742870,,BAMF Yasha,73742870.0,
29059113,,KnightsDeity,29059113.0,
50693649,,Chained Blade,50693649.0,
49258378,,idrewt,49258378.0,
66169810,,HIGH 5 LittleFox,66169810.0,
24120881,,HIGH 5 ApexKunah,24120881.0,
24301878,,HeroComplexMaxed,24301878.0,
45566249,,YXVOGUE,45566249.0,
52865470,,MOYANPE9,52865470.0,
45777217,,iPlankOnly,45777217.0,
23357159,,WonderChode,23357159.0,
65810636,,HokeVeaz,65810636.0,
25363245,,Milkygunz,25363245.0,
57508695,,Mopie4SKN,57508695.0,
54452970,,Plaguepaws,54452970.0,
25803057,,Lazy Pug,25803057.0,
49479998,,XxGH05TxX,49479998.0,
46064687,,guevremonster,46064687.0,
25969904,,Best Evelynn TN,25969904.0,
29621650,,oioioioioioi,29621650.0,
26919125,,SlyCarry,26919125.0,
65379870,,QuCrow,65379870.0,
46421791,,TFlex,46421791.0,
34861367,,millerwjz,34861367.0,
50383109,,CashCarlson,50383109.0,
64875231,,exidhanee,64875231.0,
74920103,,RansomHype,74920103.0,
80499904,,RansomJXKE,80499904.0,
48289245,,Greatwolf,48289245.0,
61570729,,Buddha Love,61570729.0,
71650586,,AEzzat,71650586.0,
49000225,,shaolingtemple,49000225.0,
48205233,,csouthco,48205233.0,
51069337,,Periiish,51069337.0,
24630339,,Lancerss,24630339.0,
26080823,,Djpriest7,26080823.0,
75749279,,Sir Spork IV,75749279.0,
26335310,,Camrik,26335310.0,
69472503,,DatAshe79,69472503.0,
72812725,,OnlyKidding,72812725.0,
31296124,,Razoken,31296124.0,
24234282,,penguincrossing,24234282.0,
60965047,,Violit,60965047.0,
