,Unnamed: 0,player10champid,player10lane,player10role,player10summonerid,player10summonername,player1champid,player1lane,player1role,player1summonerid,player1summonername,player2champid,player2lane,player2role,player2summonerid,player2summonername,player3champid,player3lane,player3role,player3summonerid,player3summonername,player4champid,player4lane,player4role,player4summonerid,player4summonername,player5champid,player5lane,player5role,player5summonerid,player5summonername,player6champid,player6lane,player6role,player6summonerid,player6summonername,player7champid,player7lane,player7role,player7summonerid,player7summonername,player8champid,player8lane,player8role,player8summonerid,player8summonername,player9champid,player9lane,player9role,player9summonerid,player9summonername
44,2078844643.0,42.0,BOTTOM,DUO_CARRY,398566.0,OmegaB,104.0,MIDDLE,SOLO,20188990.0,Starr,28.0,JUNGLE,NONE,217113.0,le memes XD,40.0,BOTTOM,DUO_SUPPORT,24662712.0,Doctapimpin,81.0,BOTTOM,DUO_CARRY,23172578.0,Luminus,54.0,TOP,SOLO,20107377.0,Izine,91.0,MIDDLE,SOLO,44952557.0,Scrumm,33.0,JUNGLE,NONE,51731724.0,Ninjacrab,412.0,BOTTOM,DUO_SUPPORT,21947923.0,I Shadow l,39.0,TOP,SOLO,34983603.0,Licorice
45,2078835788.0,33.0,JUNGLE,NONE,51731724.0,Ninjacrab,28.0,JUNGLE,NONE,217113.0,le memes XD,63.0,BOTTOM,DUO_SUPPORT,73119120.0,Hansir,104.0,TOP,SOLO,35110993.0,I Want My Cigar,134.0,MIDDLE,SOLO,28309453.0,M B,119.0,BOTTOM,DUO_CARRY,19885411.0,Tyler1 Reformed,24.0,TOP,SOLO,34983603.0,Licorice,4.0,MIDDLE,SOLO,23010446.0,G String Only,201.0,BOTTOM,DUO_SUPPORT,43636202.0,lovecaocao001,81.0,BOTTOM,DUO_CARRY,56239277.0,Knight Lance
46,2078832825.0,201.0,BOTTOM,DUO_SUPPORT,31724464.0,curz,40.0,BOTTOM,DUO_SUPPORT,26635798.0,Zeg Prime,15.0,BOTTOM,DUO_CARRY,44182421.0,Sjvir,36.0,JUNGLE,NONE,53282690.0,Hi im ali,99.0,MIDDLE,SOLO,19285521.0,Zeypherr,54.0,TOP,SOLO,19997606.0,The Alpha Male,112.0,MIDDLE,SOLO,57029156.0,Hey Man You Own,421.0,JUNGLE,NONE,30938311.0,Jon The Jungler,67.0,BOTTOM,DUO_CARRY,25373950.0,LemurHumper,78.0,TOP,SOLO,34983603.0,Licorice
47,2078830199.0,13.0,MIDDLE,SOLO,30206248.0,ktsmurf XD,81.0,BOTTOM,DUO_SUPPORT,57029156.0,Hey Man You Own,33.0,JUNGLE,NONE,51731724.0,Ninjacrab,54.0,TOP,SOLO,47651522.0,07scaping,236.0,BOTTOM,DUO_CARRY,34983603.0,Licorice,105.0,MIDDLE,SOLO,53376375.0,Timeless y,104.0,JUNGLE,NONE,21542029.0,Grigne,16.0,BOTTOM,DUO_SUPPORT,51536565.0,carlyraejepsen69,133.0,TOP,SOLO,23715786.0,KitKatxz,42.0,BOTTOM,DUO_CARRY,20115278.0,Aranium
48,2078807968.0,78.0,TOP,SOLO,34983603.0,Licorice,81.0,BOTTOM,DUO_CARRY,39071591.0,Critsyl,103.0,MIDDLE,SOLO,525607.0,Diamond,203.0,JUNGLE,NONE,73759302.0,Taikki,12.0,BOTTOM,DUO_SUPPORT,53376375.0,Timeless y,223.0,TOP,SOLO,47651522.0,07scaping,51.0,BOTTOM,DUO_CARRY,57029156.0,Hey Man You Own,53.0,BOTTOM,DUO_SUPPORT,23715786.0,KitKatxz,127.0,MIDDLE,SOLO,19787999.0,Liquid zig,107.0,JUNGLE,NONE,38249375.0,I Have Dominated
49,2078813017.0,78.0,TOP,SOLO,34983603.0,Licorice,68.0,JUNGLE,NONE,23040080.0,Crying,12.0,BOTTOM,DUO_SUPPORT,20058883.0,MooMooMoooo,268.0,MIDDLE,SOLO,19984811.0,hacking machine,114.0,TOP,SOLO,48547745.0,Fill LFT,429.0,BOTTOM,DUO_CARRY,21136629.0,Danny Cute Body,112.0,MIDDLE,SOLO,57029156.0,Hey Man You Own,236.0,BOTTOM,DUO_CARRY,7250.0,ApoIlo Price,76.0,JUNGLE,NONE,28897827.0,PARKJONGWON,40.0,BOTTOM,DUO_SUPPORT,22478427.0,Biofrost 
50,2078789710.0,24.0,TOP,SOLO,34983603.0,Licorice,76.0,JUNGLE,NONE,32730899.0,TiP Sub Beibei,63.0,JUNGLE,NONE,21947923.0,I Shadow l,51.0,BOTTOM,SOLO,64141304.0,NiNiGod,4.0,MIDDLE,SOLO,25935242.0,banana baileys,114.0,TOP,SOLO,19209176.0,RF Legendary,12.0,BOTTOM,SOLO,57029156.0,Hey Man You Own,157.0,MIDDLE,SOLO,36447212.0,AsianSGpotato,81.0,JUNGLE,NONE,22154562.0,sunaura,28.0,JUNGLE,NONE,53630931.0,Young Spoderz
51,2078784220.0,53.0,BOTTOM,DUO_SUPPORT,19967304.0,Shiphtur,154.0,TOP,SOLO,70139078.0,Luck TesTnT,143.0,BOTTOM,DUO_SUPPORT,57029156.0,Hey Man You Own,64.0,JUNGLE,NONE,34983603.0,Licorice,236.0,BOTTOM,DUO_CARRY,30042959.0,Che Thai,157.0,MIDDLE,SOLO,27794083.0,Gillette,104.0,JUNGLE,NONE,71919334.0,DIG Kirei,78.0,TOP,SOLO,28329804.0,Tired Toplaner,42.0,BOTTOM,DUO_CARRY,28725693.0,Based Yoona,41.0,MIDDLE,SOLO,21490433.0,goldenglue
52,2078765381.0,64.0,JUNGLE,NONE,34983603.0,Licorice,131.0,JUNGLE,NONE,59145200.0,RemindMeRemi,16.0,BOTTOM,DUO_SUPPORT,40661961.0,The Tank Man,67.0,BOTTOM,DUO_CARRY,30042959.0,Che Thai,103.0,MIDDLE,SOLO,32299406.0,I AM TOO BUFF,111.0,TOP,SOLO,58746866.0,DevilMercury,40.0,BOTTOM,DUO_SUPPORT,24760331.0,evilaxeL,154.0,TOP,SOLO,70139078.0,Luck TesTnT,51.0,BOTTOM,DUO_CARRY,57029156.0,Hey Man You Own,105.0,MIDDLE,SOLO,35796485.0,MrJuneJune
53,2078718669.0,114.0,TOP,SOLO,34983603.0,Licorice,4.0,MIDDLE,SOLO,27222755.0,Sepeku AW,421.0,JUNGLE,NONE,23855467.0,Shorthop,41.0,TOP,SOLO,36843028.0,Shadytreee,12.0,BOTTOM,DUO_SUPPORT,22434579.0,Ensign Ledo,81.0,BOTTOM,DUO_CARRY,47153114.0,Forest or Troll,76.0,JUNGLE,NONE,19926474.0,Haruka,42.0,BOTTOM,DUO_CARRY,30042959.0,Che Thai,103.0,MIDDLE,SOLO,57539163.0,MBR LOD,25.0,BOTTOM,DUO_SUPPORT,57029156.0,Hey Man You Own
54,2078688096.0,4.0,MIDDLE,SOLO,22033467.0,VoiDBosS,412.0,BOTTOM,DUO_SUPPORT,32863459.0,Edxecutus,39.0,TOP,SOLO,34983603.0,Licorice,76.0,JUNGLE,NONE,28978271.0,deps,45.0,MIDDLE,SOLO,50877721.0,Doubtfull,81.0,BOTTOM,DUO_CARRY,57029156.0,Hey Man You Own,117.0,TOP,SOLO,50749225.0,SoreScar,78.0,BOTTOM,DUO_SUPPORT,24332462.0,KiWiKiD,429.0,BOTTOM,DUO_CARRY,7250.0,ApoIlo Price,245.0,JUNGLE,NONE,20082683.0,Quantum Fizzics
55,2078662403.0,412.0,BOTTOM,DUO_SUPPORT,57029156.0,Hey Man You Own,60.0,JUNGLE,NONE,21402394.0,ProofOfPayment,24.0,TOP,SOLO,20984584.0,GIET MAMAW PHIL,4.0,MIDDLE,SOLO,21260950.0,Lydia IX,81.0,BOTTOM,DUO_CARRY,35110993.0,I Want My Cigar,40.0,BOTTOM,DUO_SUPPORT,48547745.0,Fill LFT,117.0,MIDDLE,SOLO,20167809.0,Zerrsog,78.0,TOP,SOLO,34983603.0,Licorice,64.0,JUNGLE,NONE,19912360.0,Secret EU ADC,236.0,BOTTOM,DUO_CARRY,28978271.0,deps
56,2078642555.0,51.0,BOTTOM,DUO_CARRY,48547745.0,Fill LFT,238.0,MIDDLE,SOLO,37755868.0,Insidious Slayer,34.0,TOP,SOLO,43807141.0,iluvcurry69,245.0,JUNGLE,NONE,29524119.0,Biu Biu Bia QVQ,22.0,BOTTOM,DUO_CARRY,20984584.0,GIET MAMAW PHIL,25.0,BOTTOM,DUO_SUPPORT,32863459.0,Edxecutus,60.0,JUNGLE,NONE,53630931.0,Young Spoderz,150.0,TOP,SOLO,21679233.0,LearningToPIay,103.0,MIDDLE,SOLO,34983603.0,Licorice,53.0,BOTTOM,DUO_SUPPORT,57029156.0,Hey Man You Own
57,2078589304.0,8.0,TOP,SOLO,34983603.0,Licorice,112.0,MIDDLE,SOLO,20115278.0,Aranium,54.0,TOP,SOLO,48547745.0,Fill LFT,203.0,JUNGLE,NONE,20465544.0,WISELEYHO,53.0,BOTTOM,DUO_SUPPORT,32863459.0,Edxecutus,81.0,BOTTOM,DUO_CARRY,20984584.0,GIET MAMAW PHIL,1.0,MIDDLE,SOLO,35590582.0,Annie Bot,201.0,BOTTOM,DUO_SUPPORT,57029156.0,Hey Man You Own,42.0,BOTTOM,DUO_CARRY,30184991.0,Xandertrax,35.0,JUNGLE,NONE,25232745.0,Orgazm
58,2078542172.0,236.0,BOTTOM,DUO_CARRY,37130772.0,legend never die,78.0,TOP,SOLO,34983603.0,Licorice,42.0,MIDDLE,SOLO,20764411.0,Easy,40.0,BOTTOM,DUO_SUPPORT,57029156.0,Hey Man You Own,107.0,JUNGLE,NONE,448372.0,Fragnat1c,81.0,BOTTOM,DUO_CARRY,34133797.0,Aceyy,1.0,MIDDLE,SOLO,35590582.0,Annie Bot,92.0,TOP,SOLO,37542769.0,myQQ1035716423,53.0,BOTTOM,DUO_SUPPORT,24760331.0,evilaxeL,54.0,JUNGLE,NONE,32878327.0,Emily Supports U
59,2078432140.0,267.0,BOTTOM,DUO_SUPPORT,24560785.0,ALLAHU AKBAAAARD,4.0,JUNGLE,NONE,31937841.0,54bomb99,62.0,TOP,SOLO,413139.0,Titan,16.0,BOTTOM,DUO_SUPPORT,19936601.0,prohibit,36.0,JUNGLE,NONE,20748779.0,Jsherr,81.0,BOTTOM,DUO_CARRY,20962399.0,TR TeeSum,64.0,JUNGLE,NONE,73459106.0,YuenManLong,45.0,MIDDLE,SOLO,47651522.0,07scaping,236.0,BOTTOM,DUO_CARRY,34983603.0,Licorice,78.0,TOP,SOLO,23047261.0,Billy Yu
60,2078288229.0,33.0,JUNGLE,NONE,38579589.0,Happy Birfdizzay,18.0,BOTTOM,DUO_CARRY,39071591.0,Critsyl,54.0,TOP,SOLO,30575166.0,Locke Lamora,53.0,BOTTOM,DUO_SUPPORT,64141304.0,NiNiGod,28.0,JUNGLE,NONE,38924512.0,hi i am CURSED,238.0,MIDDLE,SOLO,47371195.0,Kurttttttttttttt,236.0,BOTTOM,DUO_CARRY,28426754.0,Saranghamnida,16.0,BOTTOM,DUO_SUPPORT,32878327.0,Emily Supports U,8.0,TOP,SOLO,34983603.0,Licorice,61.0,MIDDLE,SOLO,36400685.0,W0WFlXZ
61,2078213899.0,236.0,BOTTOM,DUO_CARRY,20868998.0,LockDown Exec,81.0,BOTTOM,DUO_CARRY,22033467.0,VoiDBosS,40.0,BOTTOM,DUO_SUPPORT,23258384.0,TheBadW0lf,421.0,JUNGLE,NONE,29647265.0,Nexevis,34.0,MIDDLE,SOLO,31687588.0,Freeze,117.0,TOP,SOLO,34983603.0,Licorice,68.0,TOP,SOLO,32932398.0,Contractz,107.0,JUNGLE,NONE,73459106.0,YuenManLong,157.0,MIDDLE,SOLO,72680640.0,Eveloken,16.0,BOTTOM,DUO_SUPPORT,20706861.0,LEGEND FOB
62,2078113155.0,42.0,BOTTOM,DUO_CARRY,34133797.0,Aceyy,112.0,MIDDLE,SOLO,22074992.0,Airtom,76.0,JUNGLE,NONE,39783722.0,IlIlIllllllIIlIl,267.0,BOTTOM,DUO_SUPPORT,37388071.0,eMthy,223.0,TOP,SOLO,31616072.0,The Solo King P,18.0,BOTTOM,DUO_CARRY,465551.0,lIlIlIIIIlIIIlII,126.0,MIDDLE,SOLO,49509426.0,BJNA,40.0,BOTTOM,DUO_SUPPORT,40999945.0,Qq1035716423me,114.0,TOP,SOLO,34983603.0,Licorice,64.0,JUNGLE,NONE,73459106.0,YuenManLong
63,2078057406.0,412.0,BOTTOM,DUO_SUPPORT,31588136.0,Zaganox,40.0,BOTTOM,DUO_SUPPORT,36653735.0,MBR Stunt,4.0,MIDDLE,SOLO,19196558.0,Hexadecimal,114.0,TOP,SOLO,34983603.0,Licorice,81.0,BOTTOM,DUO_CARRY,19806051.0,TR Strife,107.0,JUNGLE,NONE,23765764.0,Akunorogia,104.0,JUNGLE,NONE,73170218.0,xxxxcKing,68.0,TOP,SOLO,29699937.0,Sanic Boom,236.0,BOTTOM,DUO_CARRY,44989089.0,Pozay,117.0,MIDDLE,SOLO,73459106.0,YuenManLong
64,2077605861.0,25.0,BOTTOM,DUO_SUPPORT,24760331.0,evilaxeL,38.0,MIDDLE,SOLO,23110168.0,Kimmy Yu,54.0,TOP,SOLO,21328659.0,Rakyero,76.0,JUNGLE,NONE,20019356.0,Ban Nidalee,18.0,BOTTOM,DUO_CARRY,138243.0,One Called Saint,78.0,BOTTOM,DUO_SUPPORT,23789807.0,Marksmans,32.0,JUNGLE,NONE,41681348.0,Sal Jr,81.0,BOTTOM,DUO_CARRY,57029156.0,Hey Man You Own,62.0,MIDDLE,SOLO,24671130.0,Allorim,8.0,TOP,SOLO,34983603.0,Licorice
65,2077602385.0,80.0,TOP,SOLO,23715786.0,KitKatxz,127.0,TOP,SOLO,24671130.0,Allorim,236.0,BOTTOM,DUO_CARRY,34983603.0,Licorice,12.0,BOTTOM,DUO_SUPPORT,57029156.0,Hey Man You Own,238.0,MIDDLE,SOLO,200553.0,mandatorycloud,2.0,JUNGLE,NONE,138243.0,One Called Saint,40.0,BOTTOM,DUO_SUPPORT,24760331.0,evilaxeL,4.0,MIDDLE,SOLO,27794083.0,Gillette,64.0,JUNGLE,NONE,69769708.0,She Limp,104.0,BOTTOM,DUO_CARRY,57039082.0,keanefo
66,2077599893.0,114.0,TOP,SOLO,200553.0,mandatorycloud,223.0,TOP,SOLO,41681348.0,Sal Jr,421.0,JUNGLE,NONE,21134311.0,Skid,40.0,BOTTOM,DUO_SUPPORT,57029156.0,Hey Man You Own,81.0,BOTTOM,DUO_CARRY,32604173.0,UGANDAN ROYALTY,117.0,MIDDLE,SOLO,34983603.0,Licorice,91.0,MIDDLE,SOLO,46280307.0,dj829jdo923hdo82,11.0,JUNGLE,NONE,23715786.0,KitKatxz,26.0,BOTTOM,DUO_SUPPORT,24760331.0,evilaxeL,67.0,BOTTOM,DUO_CARRY,401063.0,xFSN Saber
67,2077567810.0,53.0,BOTTOM,DUO_SUPPORT,20058883.0,MooMooMoooo,412.0,BOTTOM,DUO_SUPPORT,24907087.0,chakhae,76.0,JUNGLE,NONE,48535716.0,eeladin,104.0,BOTTOM,DUO_CARRY,70542063.0,Triumphant Fiora,103.0,MIDDLE,SOLO,39745149.0,Faker Melon,34.0,TOP,SOLO,41926290.0,Herald 0f Death,236.0,BOTTOM,DUO_CARRY,23557909.0,hi im gosu,13.0,MIDDLE,SOLO,21125652.0,KRN Shockader,114.0,TOP,SOLO,34983603.0,Licorice,56.0,JUNGLE,NONE,22922261.0,KRN 0kay
68,2077562506.0,40.0,BOTTOM,DUO_SUPPORT,24907087.0,chakhae,102.0,JUNGLE,NONE,48535716.0,eeladin,238.0,MIDDLE,SOLO,57039082.0,keanefo,78.0,TOP,SOLO,28452508.0,llIlIllIIllIlIlI,412.0,BOTTOM,DUO_SUPPORT,19347207.0,24736512,81.0,BOTTOM,DUO_CARRY,69769708.0,She Limp,114.0,TOP,SOLO,34983603.0,Licorice,4.0,MIDDLE,SOLO,200553.0,mandatorycloud,18.0,BOTTOM,DUO_CARRY,21623482.0,NDP Event,245.0,JUNGLE,NONE,21483550.0,DZG pp7
69,2077528499.0,432.0,BOTTOM,DUO_SUPPORT,24907087.0,chakhae,16.0,BOTTOM,DUO_SUPPORT,36385555.0,dotaku2,223.0,JUNGLE,NONE,25097128.0,im Jungle,429.0,BOTTOM,DUO_CARRY,64349078.0,Joo Won,8.0,MIDDLE,SOLO,23040080.0,Crying,117.0,TOP,SOLO,237707.0,Feht,105.0,MIDDLE,SOLO,53376375.0,Timeless y,245.0,JUNGLE,NONE,48535716.0,eeladin,81.0,BOTTOM,DUO_CARRY,23213125.0,Sikeylol,133.0,JUNGLE,NONE,34983603.0,Licorice
70,2077499164.0,114.0,TOP,SOLO,21429782.0,AnomalyReformed,236.0,BOTTOM,DUO_CARRY,36447212.0,AsianSGpotato,39.0,TOP,SOLO,34983603.0,Licorice,245.0,JUNGLE,NONE,48535716.0,eeladin,117.0,MIDDLE,SOLO,20971952.0,i KeNNy u,201.0,BOTTOM,DUO_SUPPORT,20240406.0,Xeralis,105.0,MIDDLE,SOLO,53376375.0,Timeless y,81.0,BOTTOM,DUO_CARRY,398566.0,OmegaB,203.0,JUNGLE,NONE,21451895.0,Cryptic Reason,12.0,BOTTOM,DUO_SUPPORT,23213125.0,Sikeylol
71,2077476371.0,236.0,BOTTOM,DUO_CARRY,51405.0,C9 Sneaky,104.0,JUNGLE,NONE,72680640.0,Eveloken,91.0,MIDDLE,SOLO,37481045.0,InsanityXXX,12.0,BOTTOM,DUO_SUPPORT,21747804.0,Yami,42.0,BOTTOM,DUO_CARRY,28897827.0,PARKJONGWON,127.0,TOP,SOLO,34983603.0,Licorice,60.0,JUNGLE,NONE,35221469.0,Liquid Inori,157.0,MIDDLE,SOLO,28749880.0,Akaadian,40.0,BOTTOM,DUO_SUPPORT,20962682.0,Sheep6,13.0,TOP,SOLO,21623482.0,NDP Event
72,2077425870.0,117.0,MIDDLE,SOLO,32604173.0,UGANDAN ROYALTY,238.0,MIDDLE,SOLO,22757842.0,JenSharChen,42.0,BOTTOM,DUO_CARRY,59859262.0,Living Mechanics,122.0,TOP,SOLO,19698354.0,BIGGILBERT,89.0,BOTTOM,DUO_SUPPORT,34113765.0,Modern Support,60.0,JUNGLE,NONE,47161782.0,Arachnoph0bia,412.0,BOTTOM,DUO_SUPPORT,21334422.0,Zyphere,81.0,BOTTOM,DUO_CARRY,34983603.0,Licorice,13.0,TOP,SOLO,19738326.0,ZionSpartan,421.0,JUNGLE,NONE,20435125.0,Beasted
73,2077381930.0,64.0,JUNGLE,NONE,50600522.0,ZcarpLLc,107.0,JUNGLE,NONE,22028158.0,I am Fearless,412.0,BOTTOM,DUO_SUPPORT,26074904.0,I AM TOO NASTY,42.0,MIDDLE,SOLO,25243945.0,Prestivent,236.0,BOTTOM,DUO_CARRY,32299406.0,I AM TOO BUFF,223.0,TOP,SOLO,38291484.0,Robert Knepper,133.0,TOP,SOLO,34983603.0,Licorice,18.0,BOTTOM,DUO_CARRY,26712726.0,A Korean Girl,117.0,MIDDLE,SOLO,448372.0,Fragnat1c,12.0,BOTTOM,DUO_SUPPORT,47161782.0,Arachnoph0bia
74,2077350475.0,77.0,JUNGLE,NONE,23166774.0,D Gatez,421.0,JUNGLE,NONE,22028158.0,I am Fearless,103.0,MIDDLE,SOLO,38291484.0,Robert Knepper,13.0,TOP,SOLO,34983603.0,Licorice,81.0,BOTTOM,DUO_CARRY,58590571.0,Synderal,412.0,BOTTOM,DUO_SUPPORT,29605083.0,V is for Virus,75.0,TOP,SOLO,19868602.0,SirhcEzFanBoi,78.0,BOTTOM,DUO_SUPPORT,22991854.0,Turkish Coffee,42.0,BOTTOM,DUO_CARRY,27380863.0,ThatOneGuy,1.0,MIDDLE,SOLO,35590582.0,Annie Bot
75,2077253783.0,2.0,TOP,SOLO,34983603.0,Licorice,203.0,JUNGLE,NONE,36902431.0,The Prayer,18.0,BOTTOM,DUO_CARRY,18995569.0,Pytrigon,99.0,MIDDLE,SOLO,37144097.0,Traya,40.0,BOTTOM,DUO_SUPPORT,24236539.0,Diversa,39.0,TOP,SOLO,21747804.0,Yami,117.0,MIDDLE,SOLO,21147856.0,Valarax,25.0,BOTTOM,DUO_SUPPORT,58060767.0,Adrian Ma,236.0,BOTTOM,DUO_CARRY,521955.0,WildTurtle,57.0,JUNGLE,NONE,22757842.0,JenSharChen
76,2077209739.0,41.0,TOP,SOLO,50877721.0,Doubtfull,104.0,TOP,SOLO,34983603.0,Licorice,81.0,BOTTOM,DUO_CARRY,22523843.0,Enrique2pe,12.0,BOTTOM,DUO_SUPPORT,47419331.0,Vietnamies,161.0,MIDDLE,SOLO,40258860.0,Tiny Warhead,60.0,JUNGLE,NONE,21241388.0,XIV XtremeX,121.0,JUNGLE,NONE,24250693.0,Quest and K0,42.0,MIDDLE,SOLO,443735.0,GordanRamsey,432.0,BOTTOM,DUO_SUPPORT,240344.0,Bladed Thesis,67.0,BOTTOM,DUO_CARRY,38252587.0,redstratos
77,2077168665.0,121.0,JUNGLE,NONE,37532228.0,Expressive,238.0,MIDDLE,SOLO,36447212.0,AsianSGpotato,92.0,TOP,SOLO,37542769.0,myQQ1035716423,76.0,JUNGLE,NONE,20947579.0,GG Oddie,201.0,BOTTOM,DUO_SUPPORT,23293091.0,Vibrato,236.0,BOTTOM,DUO_CARRY,38252587.0,redstratos,429.0,BOTTOM,DUO_CARRY,20706861.0,LEGEND FOB,40.0,BOTTOM,DUO_SUPPORT,28571370.0,Mimsy v2,117.0,MIDDLE,SOLO,43230548.0,Gagdo,114.0,TOP,SOLO,34983603.0,Licorice
78,2077103491.0,60.0,JUNGLE,NONE,72849271.0,Tar ai ais,114.0,TOP,SOLO,34983603.0,Licorice,236.0,BOTTOM,DUO_CARRY,21390649.0,Mikey the Bully,7.0,MIDDLE,SOLO,39057961.0,Imentice,16.0,BOTTOM,DUO_SUPPORT,28571370.0,Mimsy v2,28.0,JUNGLE,NONE,53630931.0,Young Spoderz,42.0,BOTTOM,DUO_CARRY,40835255.0,Stebb,41.0,TOP,SOLO,92961.0,Awakens,40.0,BOTTOM,DUO_SUPPORT,22928703.0,TheLastAirbender,61.0,MIDDLE,SOLO,20640052.0,XPsionicsx
79,2077020782.0,53.0,BOTTOM,DUO_SUPPORT,44600433.0,Soveuhatsugem,432.0,BOTTOM,DUO_SUPPORT,34133797.0,Aceyy,421.0,JUNGLE,NONE,23293091.0,Vibrato,80.0,MIDDLE,SOLO,28901185.0,God Tier Panth,81.0,BOTTOM,DUO_CARRY,19596467.0,The Wonder Pets,127.0,TOP,SOLO,398566.0,OmegaB,60.0,JUNGLE,NONE,50877721.0,Doubtfull,117.0,MIDDLE,SOLO,28571370.0,Mimsy v2,13.0,TOP,SOLO,34983603.0,Licorice,236.0,BOTTOM,DUO_CARRY,38809624.0,Sophist Sage
80,2076798187.0,43.0,TOP,SOLO,23907257.0,Janna Mechanics,78.0,JUNGLE,NONE,23789807.0,Marksmans,1.0,MIDDLE,SOLO,68572495.0,g0g0g0g0g0g0g0g0,127.0,TOP,SOLO,34983603.0,Licorice,42.0,BOTTOM,DUO_CARRY,36349557.0,Wo Hen 666666,12.0,BOTTOM,DUO_SUPPORT,20962682.0,Sheep6,236.0,BOTTOM,DUO_CARRY,19146984.0,jnj e,104.0,JUNGLE,NONE,29647265.0,Nexevis,201.0,BOTTOM,DUO_SUPPORT,23623012.0,YOUMADSIS,34.0,MIDDLE,SOLO,31687588.0,Freeze
81,2076709412.0,8.0,TOP,SOLO,34983603.0,Licorice,104.0,JUNGLE,NONE,29647265.0,Nexevis,78.0,BOTTOM,DUO_SUPPORT,23789807.0,Marksmans,54.0,TOP,SOLO,36718800.0,toontown,429.0,BOTTOM,DUO_CARRY,23150461.0,spermbanked,34.0,MIDDLE,SOLO,31687588.0,Freeze,60.0,JUNGLE,NONE,69892366.0,BestGravesCnMA,91.0,MIDDLE,SOLO,26190939.0,Neiloo,67.0,BOTTOM,DUO_CARRY,68479082.0,C9 Jensen,267.0,BOTTOM,DUO_SUPPORT,25005620.0,R I P Mcbaze
82,2076136750.0,432.0,BOTTOM,DUO_SUPPORT,24760331.0,evilaxeL,77.0,JUNGLE,NONE,71710976.0,Dyrsexual,90.0,MIDDLE,SOLO,21262532.0,SAGA KevinC,133.0,TOP,SOLO,34983603.0,Licorice,16.0,BOTTOM,DUO_SUPPORT,21947923.0,I Shadow l,42.0,BOTTOM,DUO_CARRY,20063901.0,Laborious,41.0,MIDDLE,SOLO,22951043.0,nrg m22n,421.0,JUNGLE,NONE,26082266.0,Zary,81.0,BOTTOM,DUO_CARRY,26251353.0,meurem,54.0,TOP,SOLO,22724185.0,May 13
83,2076124307.0,421.0,JUNGLE,NONE,20435125.0,Beasted,25.0,BOTTOM,DUO_SUPPORT,19424219.0,Radara,127.0,TOP,SOLO,28920560.0,Just10,42.0,BOTTOM,DUO_CARRY,28474419.0,Slush,64.0,JUNGLE,NONE,20397533.0,taro slushy,103.0,MIDDLE,SOLO,39745149.0,Faker Melon,45.0,BOTTOM,DUO_SUPPORT,24760331.0,evilaxeL,81.0,BOTTOM,DUO_CARRY,21334422.0,Zyphere,31.0,MIDDLE,SOLO,21262532.0,SAGA KevinC,133.0,TOP,SOLO,34983603.0,Licorice
84,2076091141.0,236.0,BOTTOM,DUO_CARRY,22079480.0,KonKwon,77.0,JUNGLE,NONE,71710976.0,Dyrsexual,53.0,BOTTOM,DUO_SUPPORT,21262532.0,SAGA KevinC,238.0,MIDDLE,SOLO,29557073.0,Seranok,67.0,BOTTOM,DUO_CARRY,465551.0,lIlIlIIIIlIIIlII,117.0,TOP,SOLO,21623482.0,NDP Event,78.0,JUNGLE,NONE,390600.0,C9 Meteos,133.0,TOP,SOLO,34983603.0,Licorice,81.0,MIDDLE,SOLO,69769708.0,She Limp,201.0,BOTTOM,DUO_SUPPORT,32638311.0,ChinchilaBreeder
85,2076060865.0,114.0,TOP,SOLO,34983603.0,Licorice,42.0,BOTTOM,DUO_CARRY,21706564.0,UnicornGG,1.0,MIDDLE,SOLO,71919484.0,SubieGames,41.0,TOP,SOLO,30743640.0,Hwarang Do,48.0,BOTTOM,DUO_SUPPORT,19793589.0,LoquaciousG,60.0,JUNGLE,NONE,20651931.0,Blumkins,12.0,BOTTOM,DUO_SUPPORT,465551.0,lIlIlIIIIlIIIlII,236.0,BOTTOM,DUO_CARRY,32299406.0,I AM TOO BUFF,76.0,JUNGLE,NONE,22361153.0,Engel des Todes,112.0,MIDDLE,SOLO,29557073.0,Seranok
86,2075997855.0,432.0,BOTTOM,DUO_SUPPORT,19967304.0,Shiphtur,133.0,JUNGLE,NONE,24391296.0,Philly Funtime,90.0,MIDDLE,SOLO,21262532.0,SAGA KevinC,236.0,BOTTOM,DUO_CARRY,37481045.0,InsanityXXX,127.0,TOP,SOLO,34983603.0,Licorice,37.0,BOTTOM,DUO_SUPPORT,57029156.0,Hey Man You Own,110.0,MIDDLE,SOLO,10077.0,scarra,13.0,TOP,SOLO,59589193.0,medium sized DIG,223.0,JUNGLE,NONE,56013836.0,Yo Saki,81.0,BOTTOM,DUO_CARRY,7250.0,ApoIlo Price
87,2075947732.0,24.0,TOP,SOLO,34983603.0,Licorice,42.0,BOTTOM,DUO_CARRY,70339477.0,CLG Daboriftu,13.0,MIDDLE,SOLO,53950456.0,Shout3s Woshi BD,59.0,JUNGLE,NONE,42981270.0,DreamTime,267.0,BOTTOM,DUO_SUPPORT,24560785.0,ALLAHU AKBAAAARD,114.0,TOP,SOLO,48547745.0,U Try U Best,236.0,BOTTOM,DUO_CARRY,40835255.0,Stebb,80.0,MIDDLE,SOLO,23715786.0,KitKatxz,40.0,BOTTOM,DUO_SUPPORT,22928703.0,TheLastAirbender,36.0,JUNGLE,NONE,37253450.0,lading sheshou
